Company,Industry,Short Description (< 5 words),Title,Technology,Tag,Year,Link
Doordash,Delivery and mobility,Forecast order volumes and deliveries,How DoorDash Built an Ensemble Learning Model for Time Series Forecasting,Predictive ML,demand forecasting,2023,https://doordash.engineering/2023/06/20/how-doordash-built-an-ensemble-learning-model-for-time-series-forecasting/
Delivery Hero,Delivery and mobility,Recommend restaurants,"Don’t Worry, We Got You: Personalised Model",Predictive ML,recommender system,2023,https://tech.deliveryhero.com/dont-worry-we-got-you-personalised-model-2/
Delivery Hero,Delivery and mobility,Recommend restaurants for new customers,Personalisation @ Delivery Hero: Ranking restaurants for new users,Predictive ML,recommender system,2023,https://tech.deliveryhero.com/personalisation-delivery-hero-ranking-restaurants-for-new-users/
Delivery Hero,Delivery and mobility,Better understand user behavior ,Personalisation @ Delivery Hero: Understanding Customers,Predictive ML,recommender system,2023,https://tech.deliveryhero.com/personalisation-at-delivery-hero-understanding-customers/
Target,E-commerce and retail,Detect out-of-stock items,Solving for Product Availability with AI,Predictive ML,"ops,demand forecasting",2023,https://tech.target.com/blog/solving-product-availability-with-ai
Grab,Delivery and mobility,Automatically detect new fraud types,Unsupervised graph anomaly detection - Catching new fraudulent behaviours,Predictive ML,fraud detection,2023,https://engineering.grab.com/graph-anomaly-model
Grab,Delivery and mobility,Optimize promotional campaigns,Scaling marketing for merchants with targeted and intelligent promos,Predictive ML,ad ranking / targeting,2023,https://engineering.grab.com/scaling-marketing-for-merchants
Grab,Delivery and mobility,Сreate scalable lookalike audiences ,Stepping up marketing for advertisers: Scalable lookalike audience,Predictive ML,ad ranking / targeting,2023,https://engineering.grab.com/scalable-lookalike-audiences
BlaBlaCar,Delivery and mobility,Prevent phishing and payment fraud,How we used machine learning to fight fraud at BlaBlaCar — Part 1,Predictive ML,fraud detection,2023,https://medium.com/blablacar/how-we-used-machine-learning-to-fight-fraud-at-blablacar-part-1-3b976c9dcdf6
BlaBlaCar,Delivery and mobility,Prevent phishing and payment fraud,How we built our machine learning pipeline to fight fraud at BlaBlaCar — Part 2,Predictive ML,fraud detection,2023,https://medium.com/blablacar/how-we-built-our-machine-learning-pipeline-to-fight-fraud-at-blablacar-part-2-476335f459b4
Thoughtworks ,Tech,AI copilot for product strategy,Building Boba AI,Generative AI & LLM,ops,2023,https://martinfowler.com/articles/building-boba.html
Instacart,Delivery and mobility,Build an internal AI assistant,Scaling Productivity with Ava — Instacart’s Internal AI Assistant,Generative AI & LLM,ops,2023,https://tech.instacart.com/scaling-productivity-with-ava-instacarts-internal-ai-assistant-ed7f02558d84
Apple,Tech,Identify objects on images,Fast Class-Agnostic Salient Object Segmentation,CV,item classification,2023,https://machinelearning.apple.com/research/salient-object-segmentation
Meta,Social platforms,Show users relevant content at scale,Scaling the Instagram Explore recommendations system,Predictive ML,recommender system,2023,https://engineering.fb.com/2023/08/09/ml-applications/scaling-instagram-explore-recommendations-system/
Swiggy,Delivery and mobility,Predict food delivery time,Predicting Food Delivery Time at Cart,Predictive ML,ETA prediction,2023,https://bytes.swiggy.com/predicting-food-delivery-time-at-cart-cda23a84ba63
Swiggy,Delivery and mobility,Predict food delivery time,How ML Powers — When is my order coming? — Part II,Predictive ML,ETA prediction,2023,https://bytes.swiggy.com/how-ml-powers-when-is-my-order-coming-part-ii-eae83575e3a9
Swiggy,Delivery and mobility,Predict food delivery time,Where is my order? — Part I,Predictive ML,ETA prediction,2023,https://bytes.swiggy.com/how-ml-powers-when-is-my-order-coming-part-i-4ef24eae70da
OLX,E-commerce and retail,Predict order delivery time,Machine Learning for Delivery Time Estimation,Predictive ML,ETA prediction,2023,https://tech.olx.com/machine-learning-for-delivery-time-estimation-1-591c8df849a0
Vimeo,Media and streaming,Customer support AI assistant,From idea to reality: Elevating our customer support through generative AI,Generative AI & LLM,customer support,2023,https://medium.com/vimeo-engineering-blog/from-idea-to-reality-elevating-our-customer-support-through-generative-ai-101a2c5ea680
Netflix,Media and streaming,Generate content recommendations for users,Lessons Learnt From Consolidating ML Models in a Large Scale Recommendation System,Predictive ML,recommender system,2023,https://netflixtechblog.medium.com/lessons-learnt-from-consolidating-ml-models-in-a-large-scale-recommendation-system-870c5ea5eb4a 
GitHub,Tech,AI copilot for code generation,How to build an enterprise LLM application: Lessons from GitHub Copilot,Generative AI & LLM,"ops,code generation / review",2023,https://github.blog/2023-09-06-how-to-build-an-enterprise-llm-application-lessons-from-github-copilot/
Dailymotion,Media and streaming,Recommend diversified video content ,Reinvent your recommender system using Vector Database and Opinion Mining,Predictive ML,recommender system,2023,https://medium.com/dailymotion/reinvent-your-recommender-system-using-vector-database-and-opinion-mining-a4fadf97d020
Wayfair,E-commerce and retail,Send relevant communications to customers ,Griffin: How Wayfair Leverages Reinforcement Learning to Send Customers Relevant Communications,Predictive ML,content personalization,2023,https://www.aboutwayfair.com/careers/tech-blog/griffin-how-wayfair-leverages-reinforcement-learning-to-send-customers-relevant-communications
Whatnot,E-commerce and retail,Detect marketplace spam,How Whatnot Utilizes Generative AI to Enhance Trust and Safety,Generative AI & LLM,spam / content moderation,2023,https://medium.com/whatnot-engineering/how-whatnot-utilizes-generative-ai-to-enhance-trust-and-safety-c7968eb6315e
Target,E-commerce and retail,Recommend items based on existing basket,Target AutoComplete: Real Time Item Recommendations at Target,Predictive ML,recommender system,2023,https://tech.target.com/blog/target-autocomplete
Dropbox,Tech,Identify date formats in file names,Is this a date? Using ML to identify date formats in file names,Predictive ML,"ops,product feature",2023,https://dropbox.tech/machine-learning/using-ml-to-identify-date-formats-in-file-names
Criteo,Tech,Figure out users' preferences,Recommender systems need a user model,Predictive ML,recommender system,2023,https://medium.com/criteo-engineering/recommender-systems-need-a-user-model-c3b3790311bf
Pinterest,Social platforms,Recommend similar visual content,Training Foundation Improvements for Closeup Recommendation Ranker,Predictive ML,recommender system,2023,https://medium.com/pinterest-engineering/training-foundation-improvements-for-closeup-recommendation-ranker-67d90603426e
Uber,Delivery and mobility,Detect potential fraudulent entities,Risk Entity Watch – Using Anomaly Detection to Fight Fraud,Predictive ML,fraud detection,2023,https://www.uber.com/en-IN/blog/risk-entity-watch/?uclick_id=9c4355d3-795f-4b1d-b18e-4b8b4c8ed29f
Instacart,Delivery and mobility,Personalize user experience by recommending relevant products,Using Contextual Bandit models in large action spaces at Instacart,Predictive ML,recommender system,2023,https://tech.instacart.com/using-contextual-bandit-models-in-large-action-spaces-at-instacart-cb7ab4d8fa4f
Linkedin,Social platforms,Detect viral spam,Viral spam content detection at LinkedIn,Predictive ML,spam / content moderation,2023,https://engineering.linkedin.com/blog/2023/viral-spam-content-detection-at-linkedin
Salesforce,Tech,Recommend apps in the marketplace,On the Diversity and Explainability of Enterprise App Recommendation Systems,Predictive ML,recommender system,2023,https://blog.salesforceairesearch.com/diversity-explainability-enterprise-app-recommendation-systems/
GitHub,Tech,Automated code reviews and PR tagging,Generative AI-enabled compliance for software development,Generative AI & LLM,code generation / review,2023,https://github.blog/2023-04-11-generative-ai-enabled-compliance-for-software-development
Swiggy,Delivery and mobility,Recommend items to order,Building a mind reader at Swiggy using Data Science,Predictive ML,"product feature,recommender system",2023,https://bytes.swiggy.com/building-a-mind-reader-at-swiggy-using-data-science-5a5c38aa6c17
Twitter,Social platforms,Recommend interesting tweets,Twitter's Recommendation Algorithm,Predictive ML,recommender system,2023,https://blog.twitter.com/engineering/en_us/topics/open-source/2023/twitter-recommendation-algorithm 
Walmart,E-commerce and retail,Recommend complementary items,Personalized ‘Complete the Look’ model,CV,"recommender system,product feature",2023,https://medium.com/walmartglobaltech/personalized-complete-the-look-model-ea093aba0b73
DoorDash,Delivery and mobility,Optimize courier waiting time,Lifecycle of a Successful ML Product: Reducing Dasher Wait Times,Predictive ML,"product feature,ETA prediction",2023,https://doordash.engineering/2023/02/15/lifecycle-of-a-successful-ml-product-reducing-dasher-wait-times/
DoorDash,Delivery and mobility,Predict if a store is open,How DoorDash Upgraded a Heuristic with ML to Save Thousands of Canceled Orders,Predictive ML,"product feature,ETA prediction",2023,https://doordash.engineering/2023/01/10/how-doordash-upgraded-a-heuristic-with-ml-to-save-thousands-of-canceled-orders/
Coupang,E-commerce and retail,Predict the number of needed delivery trucks,Optimizing the inbound process with a machine learning model,Predictive ML,demand forecasting,2023,https://medium.com/coupang-engineering/optimizing-the-inbound-process-with-a-machine-learning-model-2db48bbbc304
Spotify,Media and streaming,Recommend new complementary music,Spotify Track Neural Recommender System,Predictive ML,recommender system,2023,https://medium.com/stanford-cs224w/spotify-track-neural-recommender-system-51d266e31e16
Salesforce,Tech,Summarize Slack conversations,"AI Summarist: Get Your Time Back on Slack, Boost Productivity & Focus, Personalize Information Consumption",Generative AI & LLM,product feature,2023,https://blog.salesforceairesearch.com/ai-summarist-slack-productivity
Spotify,Media and streaming,Generate audio podcast previews,Large-Scale Generation of ML Podcast Previews at Spotify with Google Dataflow,Predictive ML,product feature,2023,https://engineering.atspotify.com/2023/04/large-scale-generation-of-ml-podcast-previews-at-spotify-with-google-dataflow/
Pinterest,Social platforms,Prevent advertiser churn,An ML based approach to proactive advertiser churn prevention,Predictive ML,churn prediction,2023,https://medium.com/pinterest-engineering/an-ml-based-approach-to-proactive-advertiser-churn-prevention-3a7c0c335016
Salesforce,Tech,Extract relevant information from a knowledge article,Resolve Cases Quickly with Interactive Einstein Search Answers,Predictive ML,search,2023,https://blog.salesforceairesearch.com/einstein-search-answers/
Lyft,Delivery and mobility,Recommend content in app,The Recommendation System at Lyft,Predictive ML,recommender system,2023,https://eng.lyft.com/the-recommendation-system-at-lyft-67bc9dcc1793
Doordash,Delivery and mobility,Areas for using Generative AI,DoorDash identifies Five big areas for using Generative AI,Generative AI & LLM,ops,2023,https://doordash.engineering/2023/04/26/doordash-identifies-five-big-areas-for-using-generative-ai/
Linear,Tech,Detect and manage duplicate issues ,Using AI to detect similar issues,Generative AI & LLM,search,2023,https://linear.app/now/using-ai-to-detect-similar-issues
Loblaw Digital,Tech,Generate tech documentation,Leveraging LLMs to generate AI driven dbt documentation,Generative AI & LLM,software ops,2023,https://medium.com/loblaw-digital/leveraging-llms-to-generate-ai-driven-dbt-documentation-c4735faa6ca5
Coupang,E-commerce and retail,Word segmentation for character-based languages,Unsupervised competing neural language model for word segmentation,Predictive ML,product feature,2022,https://medium.com/coupang-engineering/unsupervised-competing-neural-language-model-for-word-segmentation-12becc1015bf
